,1,2,3,geometry
0,0.5703168121323613,-0.22538551868291748,0.0,POINT (594438.8603141847 6732187.012901059)
1,0.5711415764769594,-0.21965547382431697,0.0,POINT (594451.6960183126 6732218.738862242)
2,0.4596742033313592,-0.23927386441978196,0.0,POINT (594467.2149814856 6732239.820776608)
3,0.5048239927562016,-0.24779274964155618,0.0,POINT (594481.1179220319 6732250.606862725)
4,1.1631488643504866,-0.24958750188409887,0.0,POINT (594514.7829101225 6732240.670590894)
5,1.3062544389900161,-0.23351715555516722,0.0,POINT (594495.4336450474 6732216.090713006)
6,1.3062544389900161,-0.23351715555516722,0.0,POINT (594493.4162634562 6732201.531803959)
7,1.1616505868548663,-0.18615058124716602,0.0,POINT (594480.8303485834 6732185.202181046)
8,0.8988542669839445,-0.21015858760361492,0.0,POINT (594458.6655093916 6732168.858786896)
9,1.603652976217811,-0.005659375599488076,0.0,POINT (594498.1546222963 6732139.067032295)
10,1.7867111073057202,-0.08123860632921995,0.0,POINT (594521.3155015293 6732158.374366037)
11,1.795860960588115,-0.16784173096342062,0.0,POINT (594532.3973795157 6732181.541849508)
12,1.8292880492723238,-0.22584894504214534,0.0,POINT (594543.8083380932 6732199.444261427)
13,1.6861992041044005,-0.23642423558873368,0.0,POINT (594563.7667476789 6732219.939384908)
14,1.9862508466119315,-0.16130145675632082,0.0,POINT (594591.3329559255 6732193.78280662)
15,2.0493238167884407,-0.03582451962580961,0.0,POINT (594564.637359113 6732163.47565872)
16,2.001000923735467,0.0889414708034691,0.0,POINT (594549.7854349101 6732136.040867309)
17,1.8252822616990056,0.04304053220795806,0.0,POINT (594529.0101860502 6732119.914443278)
18,2.051990602947804,0.27292889844949864,0.0,POINT (594572.4911344608 6732109.033041764)
19,2.1543644729874263,0.2286024227254006,0.0,POINT (594595.0039870238 6732137.201445756)
20,2.162080564416537,0.11294242633987173,0.0,POINT (594604.9377163383 6732155.021938995)
21,1.9158497242261885,0.10663654082038948,0.0,POINT (594626.6099150094 6732171.497105146)
22,2.0855730444909972,0.31209855724494917,0.0,POINT (594640.3509066661 6732134.86393732)
23,1.8272064232472573,0.4707129109913622,0.0,POINT (594679.8951007203 6732130.546998666)
24,2.004439906814932,0.46095966715564135,0.0,POINT (594656.4805141237 6732104.294233328)
25,2.04456339939469,0.44822353690676076,0.0,POINT (594625.7503130573 6732071.16038248)
26,2.030080174101844,0.4051302510849528,0.0,POINT (594599.1493248957 6732070.989725624)
27,1.9390746792072948,0.36367955702550986,0.0,POINT (594586.0720416114 6732091.022109936)
28,1.842969519607924,0.47326836273522865,0.0,POINT (594661.6253439412 6732044.200202976)
29,1.842969519607924,0.47326836273522865,0.0,POINT (594661.6253439412 6732044.200202976)
30,1.7358489362769327,0.5530196643498466,0.0,POINT (594696.0317053453 6732098.139481459)
31,1.7358489362769327,0.5530196643498466,0.0,POINT (594696.0317053453 6732098.139481459)
32,1.570615333171749,0.5730392179332728,0.0,POINT (594718.7475378435 6732089.7408734495)
33,1.5127819421146211,0.5628604721424576,0.0,POINT (594741.1099465772 6732073.680877834)
34,1.6762914557345263,0.5115996878417745,0.0,POINT (594716.2428338368 6732047.883072786)
35,1.6774310922438394,0.42339734426667724,0.0,POINT (594697.8757997705 6732022.603981047)
36,1.7031620512932986,0.3340836162623759,0.0,POINT (594679.9298003841 6732004.291184234)
37,1.4860425766646916,0.3078608563314164,0.0,POINT (594726.2519492252 6731973.805500336)
38,1.1777049117419944,0.33565900152750483,0.0,POINT (594760.7149678103 6731969.169332269)
39,0.8859784421604968,0.47891194583326374,0.0,POINT (594788.2763878723 6732014.894356237)
40,0.8859784421604968,0.47891194583326374,0.0,POINT (594788.2763878723 6732014.894356237)
41,1.0116847795845536,0.5421356420258797,0.0,POINT (594767.048209527 6732037.684300685)
42,1.5149027423166865,0.35883731927879225,0.0,POINT (594741.772574687 6732000.794941189)
43,1.193601620035194,0.5778163545119694,0.0,POINT (594764.5383054672 6732110.31882353)
44,0.5863399041379953,0.5529395780304605,0.0,POINT (594778.6934759676 6732143.915198674)
45,1.1633305571592159,0.568903720816994,0.0,POINT (594740.2546569629 6732147.687404028)
46,1.1296381653796435,0.4502146761572783,0.0,POINT (594704.183352424 6732179.482491928)
47,1.1296381653796435,0.4502146761572783,0.0,POINT (594704.183352424 6732179.482491928)
48,1.1045222433612787,0.2271961180047038,0.0,POINT (594675.0176374255 6732198.596779642)
49,1.4169684964946698,0.11396031948274833,0.0,POINT (594649.5380721644 6732214.620617284)
50,1.3564409701556885,-0.08123077164390469,0.0,POINT (594620.0637605971 6732237.618457696)
