,1,2,3,geometry
21,3.1993517590380742,-0.34377712306475594,-0.13607949929747945,POINT (594626.6099150094 6732171.497105146)
22,3.5764673728180303,0.40646427365927507,-0.05156517715701647,POINT (594640.3509066661 6732134.86393732)
23,3.2134332217287547,1.0934576849564175,-0.27414497301981183,POINT (594679.8951007203 6732130.546998666)
24,3.505618094327081,1.0024887827902345,-0.1685113981465027,POINT (594656.4805141237 6732104.294233328)
25,3.5688669372674884,0.9472004407808908,-0.10098904106059269,POINT (594625.7503130573 6732071.16038248)
26,3.5255265561779274,0.7849631827627169,-0.09661304937058558,POINT (594599.1493248957 6732070.989725624)
27,3.3524749050889864,0.6438697710398842,-0.19239194660514786,POINT (594586.0720416114 6732091.022109936)
28,3.242016157119002,1.1022562542759542,-0.24110913412483606,POINT (594661.6253439412 6732044.200202976)
29,3.242016157119002,1.1022562542759542,-0.24110913412483606,POINT (594661.6253439412 6732044.200202976)
30,3.0899835198476215,1.4149820098630768,-0.5140657376927873,POINT (594696.0317053453 6732098.139481459)
31,3.0899835198476215,1.4149820098630768,-0.5140657376927873,POINT (594696.0317053453 6732098.139481459)
32,2.817237768558194,1.5244306625421922,-0.7344509215624584,POINT (594718.7475378435 6732089.7408734495)
33,2.721459937912228,1.521086675361385,-0.639400290433324,POINT (594741.1099465772 6732073.680877834)
34,2.969707167969336,1.2650629777433855,-0.5882060900451235,POINT (594716.2428338368 6732047.883072786)
35,2.9316275573526727,0.9207897274445772,-0.5813479960002853,POINT (594697.8757997705 6732022.603981047)
36,2.9372453838875714,0.5751721774239287,-0.4901765847870302,POINT (594679.9298003841 6732004.291184234)
37,2.558377567511484,0.5254840530373693,-0.6997438442841757,POINT (594726.2519492252 6731973.805500336)
38,2.0606104036001662,0.7451212864830964,-0.755200818896875,POINT (594760.7149678103 6731969.169332269)
39,1.6319000962258987,1.3723999773888662,-1.062387652464917,POINT (594788.2763878723 6732014.894356237)
40,1.6319000962258987,1.3723999773888662,-1.062387652464917,POINT (594788.2763878723 6732014.894356237)
41,1.8590587109871046,1.541095957550634,-1.264004436243359,POINT (594767.048209527 6732037.684300685)
42,2.6280511600757106,0.7097536950848009,-0.7259091361737164,POINT (594741.772574687 6732000.794941189)
43,2.199725824702267,1.693888245150036,-0.7003613655069888,POINT (594764.5383054672 6732110.31882353)
44,1.178597928256092,1.8000563583726044,-0.9113065327897422,POINT (594778.6934759676 6732143.915198674)
45,2.151551942022602,1.69031303898906,-0.5684194438540273,POINT (594740.2546569629 6732147.687404028)
46,2.041959463536537,1.239603603004569,-0.566306292899064,POINT (594704.183352424 6732179.482491928)
47,2.041959463536537,1.239603603004569,-0.566306292899064,POINT (594704.183352424 6732179.482491928)
48,1.895847149729503,0.36738889919478696,-0.6335457190999733,POINT (594675.0176374255 6732198.596779642)
49,2.3658157415622543,-0.17286014026078975,-0.47684691593797135,POINT (594649.5380721644 6732214.620617284)
50,2.1673286783444365,-0.9454166782288459,-0.6979879203300424,POINT (594620.0637605971 6732237.618457696)
51,1.7162901440895435,-1.5579713009712772,-0.7777714721502346,POINT (594587.3976799715 6732254.577749993)
52,0.9992961923436247,-1.3128173750419514,-1.330729702010861,POINT (594433.4292542278 6732143.657878068)
53,0.15698875497326653,-1.1923015025312838,-0.8952874011838072,POINT (594394.124607913 6732134.807944322)
54,0.0707736266718996,-1.1033458172198718,-1.0473300606684497,POINT (594386.4930785176 6732107.593715612)
55,0.6063389413984,-1.178630526251592,-1.1401114785459483,POINT (594411.6512672154 6732087.742282918)
56,1.1244476202034686,-1.2158175296914653,-1.2023537649639884,POINT (594424.6822011916 6732113.469496461)
57,2.2259376782624476,-0.7124481393603929,-0.8815880678937007,POINT (594482.3574943099 6732109.973932951)
58,2.5239358059769144,-0.15068524198732058,-0.7112311191180787,POINT (594508.1585811261 6732092.19689665)
59,2.761449266476065,0.21221450152528826,-0.45913330765278987,POINT (594519.3206886144 6732071.471889386)
60,2.614818994055833,0.5107242111602284,-0.5410943455574847,POINT (594532.9048577608 6732052.064955395)
61,2.014447449724234,0.2532202449089125,-0.6354973991278409,POINT (594508.6872340225 6732019.819235168)
62,2.3028796619586163,0.09170929573781415,-0.771180803215381,POINT (594506.9462378873 6732057.4216215)
63,2.027020776496633,0.2536592300400585,-0.6479752620847393,POINT (594493.7938914552 6732036.887687979)
64,2.746877804296166,0.759905857253567,-0.23632024383310052,POINT (594555.558692703 6732033.387207389)
65,2.824655848109239,0.860308531240661,-0.03445074044680854,POINT (594585.9050079994 6732019.011706134)
66,2.7067852118788815,0.19636569336494283,-0.11691888542809488,POINT (594617.4431860478 6731989.068837661)
67,2.7229726706014965,-0.2744834873896023,0.12173299494310785,POINT (594601.081189436 6731947.952520985)
68,2.7448229578256975,0.14746273521105785,0.02980568695748092,POINT (594574.3061563539 6731978.668199605)
69,2.3394269880650027,0.35666674078569716,-0.22668570130413557,POINT (594538.1901658905 6731994.608637714)
70,2.867826303382714,-0.22779632128841873,-0.08790430994172381,POINT (594660.748017801 6731965.539405014)
71,2.806645253374327,-0.7177208156810948,0.29238365941705097,POINT (594637.681662254 6731932.818314864)
72,2.567596342182901,0.15909308548456652,-0.33612381936447877,POINT (594698.0185626907 6731944.846173318)
73,2.506216043921569,0.16071805014762133,-0.39791654899812684,POINT (594721.0097991508 6731927.284398301)
74,2.346211088653986,0.21375586823737983,-0.2373111837598733,POINT (594742.1755101576 6731914.219658697)
75,2.1698570887363386,0.20759864468124645,-0.0622961632560046,POINT (594762.6864440688 6731894.55104432)
76,2.305876849348344,-0.20491048758752325,0.07827667573843651,POINT (594731.9219623005 6731870.14212605)
77,2.441246362382503,-0.5263267361569792,0.010827678615484875,POINT (594693.7822673011 6731886.719997264)
78,2.7163528840048317,-0.6688826933172805,0.2021837368109603,POINT (594668.849584693 6731906.062031359)
79,2.5510738311252665,-0.29987914705492613,-0.09079600881115685,POINT (594696.4971862786 6731915.757622395)
80,0.7716556769638233,0.25389500964649897,-0.18388469199741078,POINT (594826.9188117747 6731859.089219282)
81,1.6279512103193625,-0.025227099821340724,-0.1626245303044159,POINT (594794.1203956467 6731837.578312761)
82,0.06154225815740762,-1.1173888861918462,-1.0485867602643986,POINT (594387.4599518473 6732066.806407179)
83,0.3779083236964955,-1.043540086954947,-1.1579056073563607,POINT (594413.6970181529 6732027.6085177455)
84,0.921774682355655,-0.8671744642343411,-1.0945864980264017,POINT (594439.597569498 6732021.419263532)
85,1.246470073419296,-0.2028494550908225,-1.0155156610137979,POINT (594462.7012639061 6732013.335583032)
86,1.463207685337831,0.22317711817342603,-0.9033577388411596,POINT (594479.4744921251 6731989.408086792)
87,0.8058615822524985,0.5611989655579598,-1.079353600134078,POINT (594462.3061139124 6731964.60815131)
88,0.8202881083259868,0.19996218418153494,-0.8994935426878963,POINT (594445.8724907778 6731988.608749362)
89,0.7550500572060469,-0.4773542856835659,-1.1321436306171146,POINT (594422.5006590694 6731996.657174033)
90,2.3908320761307835,-0.24136822439663938,0.002037906875693627,POINT (594523.3251743375 6731954.151750381)
91,1.8892734422549367,-0.2549368890975053,-0.15939407247182866,POINT (594498.0365417623 6731934.932653104)
92,2.645314380175153,-0.9430921774225667,0.7694488010951448,POINT (594544.4251332565 6731910.633253627)
93,2.6700630774389844,-0.9422281014058749,0.7448880099529194,POINT (594562.7563836544 6731896.679369073)
94,2.660348159075643,-0.6815024999592313,0.464749570627173,POINT (594563.4378779369 6731937.706635441)
95,2.700948187845613,-0.7117855466440859,0.4503437186190434,POINT (594580.3012062574 6731923.347057176)
96,2.8135309804352415,-1.0959144010244386,0.6724331250925543,POINT (594612.3347135612 6731901.397529084)
97,2.870280379493111,-1.3318123416932188,0.9194407675307353,POINT (594611.8580736287 6731879.931963649)
98,2.6633981273059093,-1.3959397734771526,0.9834081151766476,POINT (594599.4828791708 6731863.71994965)
99,2.8034043890898803,-1.2575226069353331,1.0097459621315164,POINT (594583.8972268221 6731881.684410993)
100,-0.09629327152432238,0.8266942434285878,-1.141983149456296,POINT (594415.1594157196 6731957.556555479)
101,0.2877749608729056,1.1410558022837147,-0.9967051102109703,POINT (594436.2421127704 6731933.805910652)
102,0.2877749608729056,1.1410558022837147,-0.9967051102109703,POINT (594436.2421127704 6731933.805910652)
103,1.255263091661255,0.13908456453003862,-0.1478830607205687,POINT (594469.3764240374 6731910.989915562)
104,1.33928978991856,0.18294480059711074,-0.08560737687630289,POINT (594490.0673534975 6731887.257320769)
105,2.243683045532375,-0.7543782759364343,0.8974407193394359,POINT (594520.1704682155 6731868.111160984)
106,1.269185347870809,-0.11901317591379902,0.3210582816106107,POINT (594516.5808915432 6731838.592898453)
107,0.568098507909729,0.10518880882906435,0.14906648352220683,POINT (594497.4644185524 6731817.622570929)
108,0.9299369035376445,0.24186386294954496,0.17708432880998295,POINT (594492.0409214601 6731843.516230348)
109,1.1301778523101151,0.24885507543840313,-0.02163627730892083,POINT (594478.8796800354 6731850.135896633)
110,0.9739162818668641,0.24339935896528164,0.13343886682085845,POINT (594467.8807418022 6731864.062055645)
111,0.654846793392152,0.7711431869257046,-0.4718194796513565,POINT (594461.5698022896 6731872.125976231)
112,0.654846793392152,0.7711431869257046,-0.4718194796513565,POINT (594451.418812504 6731888.858289838)
113,0.4534945647443894,-0.305918308866757,0.29277386421611196,POINT (594548.3769993773 6731779.145569854)
114,0.4534945647443894,-0.305918308866757,0.29277386421611196,POINT (594548.3769993773 6731779.145569854)
115,0.9973570320538871,-0.31569797707471836,0.4264749595380023,POINT (594527.6162204365 6731799.502008381)
116,2.030884945565338,-0.9357811770819896,0.907717462964726,POINT (594560.1437166287 6731837.334765945)
117,2.030884945565338,-0.9357811770819896,0.907717462964726,POINT (594560.1437166287 6731837.334765945)
118,0.20191465684556226,-0.7815500500369534,0.5027776862552144,POINT (594597.095800607 6731771.516549901)
119,2.531373211495189,-1.2274223102274617,0.4946550160968234,POINT (594660.0363390861 6731863.823726777)
120,1.9965852348889084,-0.6125901103347858,0.09585500647411634,POINT (594693.0798549352 6731838.351265364)
121,2.0585169627174786,-0.6104278259883226,0.03439349938712799,POINT (594715.523373447 6731822.819497369)
122,1.5003473657247317,-0.5424077491434554,-0.019683990069146142,POINT (594698.4329619752 6731795.398837064)
123,1.5067721707790707,-0.7893907189487749,-0.1174958287742849,POINT (594680.3835382625 6731807.674562141)
124,2.045224804293398,-1.1270755544257258,0.3289742804856379,POINT (594652.5010459066 6731826.515918417)
125,2.157556214330773,-1.248700462041018,0.6182785844399062,POINT (594622.4825029549 6731842.801471289)
126,2.654614321395537,-1.3575400023087227,0.7934408493046685,POINT (594636.5822956888 6731857.918275739)
127,1.8143736578612604,-0.22861479251164382,-0.06133395110287511,POINT (594743.8690623236 6731801.305378996)
128,1.4278899196618962,-0.206764133244758,-0.2621801792431249,POINT (594771.0866951932 6731781.450825838)
129,0.9159500657698375,-0.22286046154711797,-0.5281550140037832,POINT (594758.7067382687 6731750.62307407)
130,1.1867109920062886,-0.33993297032799763,-0.20349851023209234,POINT (594731.4928542832 6731770.553263662)
131,-0.2631537740048224,-0.4020016682676934,-0.8462150464407525,POINT (594805.505618437 6731714.347347626)
132,-0.030163003864779714,-0.4611514678911894,-0.7126371078798086,POINT (594824.5301822715 6731742.660558673)
133,-0.030163003864779714,-0.4611514678911894,-0.7126371078798086,POINT (594824.5301822715 6731742.660558673)
134,-1.5808137543543634,-0.9336518317005433,-0.6928233135625405,POINT (594880.2867038992 6731700.607847594)
135,-1.5041730985634294,-0.04117240495371761,-0.7788619537480999,POINT (594777.6065283859 6731661.219917205)
136,-0.813109988603505,-0.4558628048855806,-0.4662259351694702,POINT (594688.1696864747 6731719.2081903)
137,0.57977236123836,-0.8669348358902569,-0.1620447952315603,POINT (594644.2464699314 6731785.89936871)
138,-0.2918629114947718,-0.7510099318684128,-0.48105167567700546,POINT (594642.1230676894 6731757.600501092)
139,-1.2317370549460862,-0.7931817976106518,-0.6445874917863974,POINT (594639.9486744249 6731735.544535851)
140,-1.476589603409741,-0.7694642590010099,-0.7786407936431257,POINT (594859.1819244827 6731672.7163157575)
154,-0.8532241161762794,-0.11447566133198722,-1.0831705197102048,POINT (593489.8673148208 6732979.072258249)
155,-0.5144427403584899,-0.16237878682758178,-1.146034090923853,POINT (593466.3960405795 6732995.915283056)
156,-1.1068633527993288,-0.07262345147529878,-1.0634831159680354,POINT (593445.1316672836 6733011.259792026)
159,-1.2860527970706959,-0.05187985666437191,-1.0091859115127466,POINT (593411.4539177688 6732965.77786566)
160,-0.7075063901856711,-0.12562014607736446,-1.153265981052464,POINT (593196.4720164528 6733046.028919917)
161,-1.3630077293359577,-0.05557575439631255,-0.9279315021518034,POINT (593196.4720164528 6733046.028919917)
182,-0.9678475068065772,0.8202832221787704,-0.7120848800216206,POINT (593388.8672789801 6732930.0574669065)
183,-0.9461771045362136,1.4490028976320086,-0.361462877468385,POINT (593376.9501961314 6732896.88512636)
184,-0.5906360787356761,1.209159024482234,-0.4990893213405102,POINT (593364.0957877946 6732899.974563935)
185,-1.5980364299588434,0.6390770945662227,-0.550113174713039,POINT (593341.2197165891 6732975.458355513)
187,-1.4232336837671185,0.6340333786578692,-0.6724961983425743,POINT (593369.936190503 6732968.212717164)
188,-0.7726086943403166,0.6540464054563808,-0.9662480128335144,POINT (593362.4717579379 6732945.875222721)
189,-1.037482993365479,0.6578903820555067,-0.9488229781747316,POINT (593346.411425361 6732904.23635018)
190,-0.5780630525299602,0.7649888309546208,-0.9751215768967872,POINT (593349.7858888695 6732940.488637168)
191,-0.6679166696637937,0.8063113826474855,-1.0187554175185614,POINT (593327.2116137159 6732908.848858692)
192,-0.5550963180925029,1.1848065692077,-0.9639565873726328,POINT (593335.7525674738 6732945.395845409)
193,-1.0641790699960778,0.9151271182774632,-0.9139376885250422,POINT (593312.591585399 6732912.287278104)
194,-0.27109447151409233,1.0851648703266814,-0.9282676124998616,POINT (593319.3465681766 6732937.509248628)
195,-0.05175557002990772,1.6890027441160183,-0.883780577399283,POINT (593322.1129356873 6732955.055693455)
196,-0.7298441788314852,2.0449021800631546,-0.18981596873890555,POINT (593306.1518070189 6732973.233864824)
197,-0.7298441788314852,2.0449021800631546,-0.18981596873890555,POINT (593370.9280548565 6732845.608279688)
198,-0.41577736660479137,1.6254765581525779,-0.1739386427449176,POINT (593357.807399696 6732848.443098757)
199,-0.4338582199815241,1.8208116562883674,-0.12084730145417288,POINT (593348.9689631222 6732883.761503432)
200,-0.5866142574966923,2.083501495544247,-0.09246231685609188,POINT (593338.488912092 6732853.090016432)
201,-0.5866142574966923,2.083501495544247,-0.09246231685609188,POINT (593230.1243593921 6732987.152500894)
202,-0.8293293661419257,2.3959936457506408,-0.0702472753662723,POINT (593230.5699046165 6733072.931812552)
203,-0.006222068283184374,1.282251278169934,-0.08807568541506215,POINT (593239.0251883607 6732965.58074162)
204,-0.17284013457200934,1.568716724122167,-0.07654990439215946,POINT (593256.5562485781 6732951.673903847)
205,-0.14982198438798844,1.4218033402084698,-0.12944320002787318,POINT (593263.4095983754 6732923.227186912)
206,-0.4083295277755656,1.8084214431503893,-0.11195161488837306,POINT (593263.4095983754 6732923.227186912)
207,-0.8816325434396541,2.499191645333813,-0.06174137033543703,POINT (593270.7651687111 6732899.468357487)
208,-1.1864694641440676,2.495948977878993,-0.025435748796633427,POINT (593322.9355012027 6732891.950827014)
209,-1.4100578180124401,2.488142614088219,0.19645499570007594,POINT (593295.4438986332 6732854.541840272)
210,-1.455924109673882,2.5569640467022388,0.08618736225356957,POINT (593308.3473653732 6732846.904097571)
211,-0.7892195316965861,2.2367735802463153,-0.08061980923785665,POINT (593314.1264125061 6732834.859543897)
212,-0.40743687875669216,0.8622243630778788,-0.7309418833038073,POINT (593321.5061781097 6732819.568296494)
213,0.08862161564046582,0.6791908679978808,-0.39553630804109163,POINT (593340.3889496854 6732834.674414299)
214,-0.066404770149564,0.8932494155029337,-0.6424882583184887,POINT (593356.3388102516 6732830.800070664)
215,0.2782534212480978,1.2280328766320747,-0.574471055039534,POINT (593374.5377421072 6732827.524624025)
216,0.5160872428108008,0.7016646797200842,-0.1424212322850296,POINT (593383.237923885 6732843.173466828)
217,0.6222509423291691,0.976686182014435,-0.1940773795685994,POINT (593399.9986790566 6732823.1429890925)
218,0.5379853269020998,1.28929439415105,-0.3299073190053701,POINT (593404.4213164658 6732838.416285002)
219,0.6222509423291691,0.976686182014435,-0.1940773795685994,POINT (593306.7139498309 6732811.703981073)
220,0.9562615843728172,0.909657076682268,0.10059975381374094,POINT (593306.2642812358 6732757.143621503)
221,0.07990443861027077,1.9097766518416301,-0.3304285614824848,POINT (593291.1812736575 6732784.691568251)
222,-0.031418622692845136,2.074424104653564,-0.4368108360745071,POINT (593284.7143030446 6732801.601421019)
223,0.006753011385750714,2.075756829086435,-0.4746926494955312,POINT (593299.2396905569 6732827.058205463)
224,0.4320970018606158,1.6748649298949052,-0.29764915898493566,POINT (593277.7273351948 6732813.9708107095)
225,1.1909221891094925,0.791013722650107,0.3470826857792478,POINT (593277.7273351948 6732813.9708107095)
226,0.4885397030732167,1.676835570366005,-0.3536633152537471,POINT (593272.6676129578 6732824.048250411)
227,1.1909221891094925,0.791013722650107,0.3470826857792478,POINT (593266.6313260951 6732836.5624194555)
228,0.5800326705997333,1.4868208287277676,-0.0918804384577504,POINT (593290.3664385914 6732864.956647776)
229,1.295882879076189,0.6437491267036168,0.5005419981790588,POINT (593276.8493491029 6732873.566298041)
230,1.0864727756888806,0.8827895267542208,0.34708279170176604,POINT (593257.1444136776 6732855.808598961)
231,0.5254732013136083,1.484915939416181,-0.03773521555239891,POINT (593244.2596905597 6732881.430944951)
232,0.14714740993770276,1.5716396881535541,-0.17620889783083202,POINT (593236.0562219899 6732897.772406089)
233,0.5695146186521096,0.4361629901074112,0.07870759313260708,POINT (593225.0931161728 6732919.611538551)
234,0.5695146186521096,0.4361629901074112,0.07870759313260708,POINT (593243.194642534 6732941.282972199)
235,0.8826903143239194,0.6576403415497225,0.1454277829131116,POINT (593216.4263495633 6732936.93036571)
236,0.8645339217299387,0.37841059497355384,0.3043935951733899,POINT (593210.4923883623 6732948.592951275)
237,0.1842464528954786,0.87351013433416,0.07657718504841385,POINT (593203.6534457656 6732962.146915975)
238,-1.092393667649136,2.4944282300825797,-0.12971677053037367,POINT (593188.0306497351 6732955.485855274)
239,0.2686525437691335,0.8764570885923628,-0.007188046995103011,POINT (593194.9497050677 6732941.645232897)
240,0.6561767269350839,0.6954427190883087,0.29617726726487204,POINT (593169.2137731488 6732924.426675171)
241,0.9622438174256013,0.4906685304156868,0.44918147309601286,POINT (593200.9164286194 6732929.942803656)
242,0.9622438174256013,0.4906685304156868,0.44918147309601286,POINT (593176.7827925073 6732910.151633039)
243,1.084390303462693,0.3873711575500678,0.4873897696627744,POINT (593176.7827925073 6732910.151633039)
244,1.1318968219125267,0.7889529109787853,0.4056598989700421,POINT (593207.1295820862 6732917.533311912)
245,0.989873342750093,0.25436619442871855,0.4051662041392931,POINT (593183.826115799 6732896.153539508)
246,1.015827873553818,0.31071285980515323,0.4159413803171761,POINT (593190.967222948 6732882.209036482)
247,0.6059982529744711,0.15546809786131743,0.1916658220475712,POINT (593213.0663190593 6732905.616398781)
248,0.6059982529744711,0.15546809786131743,0.1916658220475712,POINT (593218.122189363 6732895.552711774)
249,0.4240241272930034,0.1676147840961003,0.11567688811624119,POINT (593223.2697150304 6732885.3827723535)
250,0.07353042212173125,0.1924315949201415,-0.06845305291815622,POINT (593228.9913463672 6732873.874134267)
251,-0.3560349633708571,0.17720913659570137,-0.27813791765444584,POINT (593200.0830401307 6732864.3386665275)
252,0.17224833912526044,0.4583331478449698,-0.19063652119655516,POINT (593239.2805931477 6732853.5741417855)
253,-0.7507642603451595,0.12200838918586586,-0.33181415402773967,POINT (593213.3120898621 6732837.331593429)
254,-0.7507642603451595,0.12200838918586586,-0.33181415402773967,POINT (593213.3120898621 6732837.331593429)
255,0.12292857640887647,-0.0077698654930410714,-0.09967069211980766,POINT (593245.1413616773 6732841.540749135)
256,-0.8899631502420651,-0.05325915675082291,-0.4431717031923787,POINT (593225.3832117566 6732818.2257572105)
257,-0.2733694990267348,0.0006921541112157803,-0.3132915774355463,POINT (593252.7550904418 6732826.033603834)
258,0.19708103168638666,0.0585832925394856,-0.098807669461477,POINT (593261.3192901524 6732808.67206788)
259,0.6059982529744711,0.15546809786131743,0.1916658220475712,POINT (593236.8901480474 6732795.938116171)
260,0.19708103168638666,0.0585832925394856,-0.098807669461477,POINT (593267.9000443921 6732795.442646092)
261,0.19708103168638666,0.0585832925394856,-0.098807669461477,POINT (593250.2299429891 6732770.337165869)
262,0.604678107607501,0.15421961855434413,0.17662605245303833,POINT (593273.9577456489 6732783.383221573)
263,0.5189105551213039,0.15349666034408366,0.09017688759935366,POINT (593261.8109039498 6732747.792226293)
264,0.989873342750093,0.25436619442871855,0.4051662041392931,POINT (593279.8638417795 6732771.57971251)
265,1.2122206461424814,0.3730868733698149,0.5230329692427123,POINT (593292.5183723124 6732746.114949817)
266,0.8159224693857521,0.22348703874835027,0.2855952895720558,POINT (593269.7128723434 6732732.555920944)
267,0.7713741142154262,0.22844390813568022,0.2858414096710821,POINT (593254.4308209382 6732707.552380609)
268,0.877940095483407,0.2796805549143791,0.40042949228250335,POINT (593232.9566837698 6732749.622957122)
269,0.8205063526665657,0.3853070799091924,0.41243236741973016,POINT (593202.0493211757 6732807.366261257)
270,0.6389569899765711,0.5915566697845929,0.23675012385494462,POINT (593190.3944464461 6732825.28881097)
271,0.6043011867575272,0.4111872640842437,0.25170783163673965,POINT (593122.6424612205 6732844.680868602)
272,0.4495367552163174,0.6191167403310112,0.16901841316072602,POINT (593122.6424612205 6732844.680868602)
273,0.4495367552163174,0.6191167403310112,0.16901841316072602,POINT (593177.4453074241 6732852.720992442)
274,0.26342502589997163,0.7857878006972203,0.00486243989109271,POINT (593168.4753637237 6732870.805923287)
275,0.2756370265308655,0.7862141704874558,-0.007256840316938861,POINT (593161.5943810397 6732885.085726714)
276,0.03407348637222853,0.8927535197742188,-0.1331139330714495,POINT (593154.352655936 6732899.583589085)
277,0.6043011867575272,0.4111872640842437,0.25170783163673965,POINT (593100.1577855237 6732895.173804181)
278,0.2521047295061912,0.44711812769350245,0.015544068907965818,POINT (593146.2987694779 6732915.822157912)
279,0.2521047295061912,0.44711812769350245,0.015544068907965818,POINT (593380.8187082019 6733000.828340162)
280,0.6090249386271978,0.411352189157102,0.24701994516571182,POINT (593124.9751374202 6732935.606783106)
281,0.2521047295061912,0.44711812769350245,0.015544068907965818,POINT (593141.1580124234 6732942.4599645855)
282,0.07907423606274544,0.3335124081287274,-0.05551560965978226,POINT (593159.901486255 6732949.374569323)
283,0.5867253618572239,0.2924900512211615,0.22036805950436672,POINT (593111.1475500129 6732872.43254077)
284,0.5867253618572239,0.2924900512211615,0.22036805950436672,POINT (593335.3334184483 6733011.398372644)
285,0.7713741142154262,0.22844390813568022,0.2858414096710821,POINT (593355.3944440405 6733025.371203635)
286,0.7713741142154262,0.22844390813568022,0.2858414096710821,POINT (593308.7928359222 6733025.845588402)
287,0.244106655005435,0.12859418061053876,0.007624628572923559,POINT (593172.634057941 6733112.970962101)
288,0.5824204929615413,0.16415650338064708,0.15687749828633468,POINT (593130.8221041483 6733080.068947723)
289,0.007869183788543083,0.08054566197466888,-0.0826099870151005,POINT (594180.1550065432 6732579.844542195)
290,0.007869183788543083,0.08054566197466888,-0.0826099870151005,POINT (594056.4899656726 6732652.502525561)
291,0.522992410485815,0.16208163130807576,0.21585436911348743,POINT (594937.273164554 6732123.493133813)
292,0.3279569175691272,0.1142671014224115,0.017644558597603284,POINT (595030.7926488534 6732153.792035413)
293,0.5189105551213039,0.15349666034408366,0.09017688759935366,POINT (595007.023951509 6732121.155636492)
294,0.1563191400282956,0.10488034143368252,-0.1054811189806509,POINT (594983.9123552619 6732089.6001044605)
295,0.01941337947394202,0.07581341221440953,-0.11858726048506027,POINT (595044.5212028138 6732045.065816272)
296,0.1563191400282956,0.10488034143368252,-0.1054811189806509,POINT (595068.0442049169 6732077.1816807855)
297,-0.26346427504956094,0.032734611144417544,-0.28414331095047396,POINT (595091.6420856655 6732109.934749758)
298,-0.2733694990267348,0.0006921541112157803,-0.3132915774355463,POINT (595139.0759837055 6732075.7837391505)
299,-0.6446558471783503,0.027363159670943094,-0.4466054462927722,POINT (595115.3773759815 6732043.012078928)
300,-0.2733694990267348,0.0006921541112157803,-0.3132915774355463,POINT (595091.7888862833 6732010.77147537)
301,-0.7362537415654438,0.01583589394219297,-0.482024002235877,POINT (595152.0936925947 6731967.539611146)
302,-0.9082945481717866,0.07531694655782269,-0.5897300314494499,POINT (595175.5019572783 6731999.677437709)
303,-1.0854670970393743,0.1315083747370647,-0.7340249978174467,POINT (595199.2966934015 6732032.505542643)
307,-0.6539111580962694,0.008457074882430698,-0.35468946542712465,POINT (595270.2357431306 6731889.860063572)
309,-0.26942923996760443,0.037759999401423716,-0.17028875402515956,POINT (595330.360784343 6731973.4819390075)
310,-0.46656617074787876,0.08026950320182262,-0.2324990971125317,POINT (595373.2362602642 6732033.225910736)
311,-1.2185025643748908,0.647023750421021,-0.09970741464280994,POINT (595408.724146049 6732007.542261938)
312,-1.2185025643748908,0.647023750421021,-0.09970741464280994,POINT (595366.5559244794 6731947.558268951)
313,-0.18562873292847704,0.1963534988943777,-0.16356113899721822,POINT (595336.8111874347 6731905.843868851)
314,-0.3203796004431794,0.569599047923192,-0.21754305174717056,POINT (595306.5492022083 6731863.678061445)
